customerID,Churn,customer_gender,customer_SeniorCitizen,customer_Partner,customer_Dependents,customer_tenure,phone_PhoneService,phone_MultipleLines,internet_InternetService,internet_OnlineSecurity,internet_OnlineBackup,internet_DeviceProtection,internet_TechSupport,internet_StreamingTV,internet_StreamingMovies,account_Contract,account_PaperlessBilling,account_PaymentMethod,account_Charges_Monthly,account_Charges_Total,Contas_Diarias,escala_customer_tenure,escala_account_Charges_Monthly,escala_account_Charges_Total,escala_Contas_Diarias
8200-KLNYW,no,female,0,yes,no,21,yes,no,dsl,yes,no,yes,yes,yes,yes,one year,no,mailed check,80.9,1714.95,2.66,21-30,81-100,1501-2000,2.5-3.0
8200-LGKSR,no,male,0,yes,no,71,yes,yes,dsl,yes,no,yes,yes,yes,yes,two year,no,electronic check,83.2,6126.1,2.73,71-80,81-100,6001-6500,2.5-3.0
8201-AAXCB,no,male,0,yes,yes,25,yes,yes,dsl,no,no,no,no,yes,no,month-to-month,no,electronic check,60.35,1404.65,1.98,21-30,61-80,1001-1500,1.5-2.0
8203-XJZRC,no,male,0,no,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,20.25,20.25,0.67,0-20,21-40,0-500,0.5-1.0
8204-TIFGJ,no,female,0,no,no,23,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,bank transfer (automatic),20.3,470.6,0.67,21-30,21-40,0-500,0.5-1.0
8204-YJCLA,no,male,1,yes,yes,72,no,no phone service,dsl,yes,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),64.8,4732.35,2.13,71-80,61-80,4501-5000,2.0-2.5
8205-MQUGY,no,male,0,yes,yes,12,yes,no,dsl,yes,no,no,no,no,no,month-to-month,yes,electronic check,49.2,571.15,1.62,0-20,41-60,501-1000,1.5-2.0
8205-OTCHB,yes,male,0,no,no,22,no,no phone service,dsl,no,yes,yes,no,no,yes,one year,yes,bank transfer (automatic),43.75,903.6,1.44,21-30,41-60,501-1000,1.0-1.5
8205-VSLRB,no,male,0,yes,no,70,yes,yes,dsl,yes,no,yes,yes,no,yes,two year,no,credit card (automatic),77.3,5498.2,2.54,61-70,61-80,5001-5500,2.5-3.0
8207-DMRVL,no,male,0,yes,yes,72,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,no,bank transfer (automatic),114.55,8306.05,3.76,71-80,101-120,> 8000,3.5-4.0
8207-VVMYB,no,female,0,yes,no,70,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,bank transfer (automatic),26.0,2006.95,0.85,61-70,21-40,2001-2500,0.5-1.0
8208-EUMTE,no,male,0,no,no,16,no,no phone service,dsl,yes,yes,yes,yes,yes,no,two year,no,mailed check,54.85,916.15,1.8,0-20,41-60,501-1000,1.5-2.0
8212-CRQXP,no,female,0,yes,no,22,yes,no,fiber optic,no,no,no,no,yes,no,month-to-month,yes,credit card (automatic),80.0,1706.45,2.63,21-30,61-80,1501-2000,2.5-3.0
8212-DJRCH,no,male,0,yes,yes,5,yes,no,fiber optic,yes,no,yes,no,no,yes,month-to-month,yes,mailed check,90.35,434.5,2.97,0-20,81-100,0-500,2.5-3.0
8213-TAZPM,no,female,0,yes,yes,69,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,one year,yes,bank transfer (automatic),108.75,7493.05,3.57,61-70,101-120,7001-7500,3.5-4.0
8215-NGSPE,no,female,0,yes,yes,42,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,20.0,833.55,0.66,41-50,0-20,501-1000,0.5-1.0
8216-AZUUZ,no,female,0,yes,yes,42,yes,no,fiber optic,no,no,yes,yes,yes,yes,two year,yes,electronic check,100.4,4303.65,3.3,41-50,101-120,4001-4500,3.0-3.5
8217-QYOHV,no,male,0,no,no,5,yes,no,dsl,yes,no,no,yes,no,no,month-to-month,yes,mailed check,55.75,266.95,1.83,0-20,41-60,0-500,1.5-2.0
8218-FFJDS,no,female,0,yes,no,72,yes,yes,dsl,yes,yes,no,yes,yes,yes,two year,yes,bank transfer (automatic),86.4,6058.95,2.84,71-80,81-100,6001-6500,2.5-3.0
8219-VYBVI,no,male,0,no,yes,39,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,25.0,1004.35,0.82,31-40,21-40,1001-1500,0.5-1.0
8220-OCUFY,no,female,0,no,no,21,yes,no,dsl,yes,no,yes,yes,no,no,one year,yes,electronic check,60.25,1258.35,1.98,21-30,61-80,1001-1500,1.5-2.0
8221-EQDGL,no,male,0,yes,no,35,yes,no,dsl,yes,yes,yes,no,no,no,month-to-month,no,mailed check,61.0,2130.45,2.0,31-40,61-80,2001-2500,1.5-2.0
8221-HVAYI,no,male,0,yes,yes,35,yes,yes,dsl,yes,yes,yes,yes,no,no,two year,yes,credit card (automatic),69.15,2490.15,2.27,31-40,61-80,2001-2500,2.0-2.5
8224-DWCKX,no,male,1,no,no,12,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,credit card (automatic),73.3,828.05,2.41,0-20,61-80,501-1000,2.0-2.5
8224-IVVPA,no,female,0,no,no,27,yes,no,dsl,yes,yes,no,no,no,no,month-to-month,yes,mailed check,56.7,1652.95,1.86,21-30,41-60,1501-2000,1.5-2.0
8224-KDLKN,no,male,0,yes,yes,72,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),25.0,1738.9,0.82,71-80,21-40,1501-2000,0.5-1.0
8224-UAXBZ,no,female,0,yes,no,58,no,no phone service,dsl,yes,yes,no,no,yes,no,one year,yes,electronic check,45.35,2540.1,1.49,51-60,41-60,2501-3000,1.0-1.5
8225-BTJAU,yes,male,1,no,no,10,yes,no,fiber optic,no,no,no,no,no,yes,month-to-month,yes,electronic check,79.25,793.55,2.6,0-20,61-80,501-1000,2.5-3.0
8226-BXGES,no,male,0,yes,no,64,yes,yes,fiber optic,yes,yes,yes,no,no,no,one year,no,bank transfer (automatic),89.45,5692.65,2.94,61-70,81-100,5501-6000,2.5-3.0
8229-BUJHX,no,female,0,yes,yes,71,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),20.5,1500.95,0.67,71-80,21-40,1501-2000,0.5-1.0
8229-MYEJZ,no,female,0,no,no,10,yes,no,dsl,no,yes,no,no,no,no,month-to-month,no,electronic check,51.2,498.25,1.68,0-20,41-60,0-500,1.5-2.0
8229-TNIQA,yes,female,0,no,no,4,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,mailed check,45.3,196.95,1.49,0-20,41-60,0-500,1.0-1.5
8231-BSWXX,no,male,0,no,no,71,yes,yes,fiber optic,no,yes,no,no,no,no,one year,yes,credit card (automatic),79.05,5552.5,2.6,71-80,61-80,5501-6000,2.5-3.0
8232-CTLKO,no,female,0,yes,yes,66,yes,no,dsl,yes,no,no,no,yes,no,two year,yes,electronic check,59.75,3996.8,1.96,61-70,41-60,3501-4000,1.5-2.0
8232-UTFOZ,no,male,0,no,no,69,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),19.95,1399.35,0.66,61-70,0-20,1001-1500,0.5-1.0
8234-GSZYK,no,male,0,no,no,43,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),26.45,1110.05,0.87,41-50,21-40,1001-1500,0.5-1.0
8237-ULIXL,no,female,0,yes,no,72,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),24.85,1871.85,0.82,71-80,21-40,1501-2000,0.5-1.0
8241-JUIQO,no,female,0,no,no,61,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,bank transfer (automatic),19.45,1336.35,0.64,61-70,0-20,1001-1500,0.5-1.0
8242-JSVBO,no,male,0,no,no,7,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,bank transfer (automatic),44.65,322.5,1.47,0-20,41-60,0-500,1.0-1.5
8242-PDSGJ,no,male,0,yes,no,70,no,no phone service,dsl,yes,no,yes,yes,no,no,two year,yes,credit card (automatic),39.15,2692.75,1.29,61-70,21-40,2501-3000,1.0-1.5
8242-SOQUO,no,female,1,no,no,5,yes,no,fiber optic,no,yes,no,no,yes,no,month-to-month,yes,electronic check,84.7,392.5,2.78,0-20,81-100,0-500,2.5-3.0
8245-UMPYT,yes,female,1,no,no,16,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,96.4,1581.2,3.17,0-20,81-100,1501-2000,3.0-3.5
8246-SHFGA,no,male,0,no,no,17,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,credit card (automatic),21.1,385.55,0.69,0-20,21-40,0-500,0.5-1.0
8249-THVEC,no,male,0,yes,yes,51,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,19.4,997.75,0.64,51-60,0-20,501-1000,0.5-1.0
8250-ZNGGW,no,female,1,no,no,5,yes,no,dsl,yes,yes,no,yes,no,no,month-to-month,no,credit card (automatic),59.9,287.85,1.97,0-20,41-60,0-500,1.5-2.0
8257-RZAHR,yes,female,0,yes,no,14,yes,yes,dsl,yes,no,no,no,yes,no,month-to-month,yes,bank transfer (automatic),64.7,941.0,2.13,0-20,61-80,501-1000,2.0-2.5
8258-GSTJK,yes,male,1,no,no,3,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,77.0,237.75,2.53,0-20,61-80,0-500,2.5-3.0
8259-DZLIZ,no,female,0,yes,yes,64,yes,yes,dsl,no,yes,no,no,no,no,one year,yes,bank transfer (automatic),53.85,3399.85,1.77,61-70,41-60,3001-3500,1.5-2.0
8259-NFJTV,no,female,0,yes,yes,7,no,no phone service,dsl,yes,no,no,yes,no,no,month-to-month,no,mailed check,34.65,246.6,1.14,0-20,21-40,0-500,1.0-1.5
8260-NGFNY,yes,female,0,no,no,1,no,no phone service,dsl,no,no,no,no,no,no,month-to-month,no,mailed check,25.2,25.2,0.83,0-20,21-40,0-500,0.5-1.0
8261-GWDBQ,no,female,1,yes,no,60,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),116.05,6925.9,3.81,51-60,101-120,6501-7000,3.5-4.0
8262-COGGB,no,male,0,no,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,mailed check,20.45,20.45,0.67,0-20,21-40,0-500,0.5-1.0
8263-JQAIK,yes,male,1,no,no,2,no,no phone service,dsl,no,no,no,no,no,no,month-to-month,yes,mailed check,24.45,47.5,0.8,0-20,21-40,0-500,0.5-1.0
8263-OKETD,no,female,0,no,no,20,yes,yes,dsl,no,yes,no,yes,no,yes,month-to-month,yes,credit card (automatic),68.9,1370.35,2.26,0-20,61-80,1001-1500,2.0-2.5
8263-QMNTJ,no,male,0,yes,no,72,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,yes,electronic check,115.55,8425.3,3.8,71-80,101-120,> 8000,3.5-4.0
8265-HKSOW,no,female,0,yes,yes,72,yes,yes,fiber optic,yes,yes,yes,yes,no,yes,two year,no,credit card (automatic),107.45,7658.3,3.53,71-80,101-120,7501-8000,3.5-4.0
8266-VBFQL,no,male,0,no,no,4,yes,no,fiber optic,no,no,yes,yes,no,yes,month-to-month,yes,electronic check,90.4,356.65,2.97,0-20,81-100,0-500,2.5-3.0
8267-KFGYD,no,male,0,no,yes,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,mailed check,21.05,21.05,0.69,0-20,21-40,0-500,0.5-1.0
8267-ZNYVZ,yes,female,0,yes,no,33,yes,no,fiber optic,yes,no,yes,yes,yes,yes,one year,yes,electronic check,103.75,3361.05,3.41,31-40,101-120,3001-3500,3.0-3.5
8268-YDIXR,no,male,0,yes,no,56,yes,yes,fiber optic,yes,yes,yes,no,no,no,one year,yes,electronic check,93.15,5253.95,3.06,51-60,81-100,5001-5500,3.0-3.5
8270-RKSAP,no,male,0,no,no,9,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,70.5,597.9,2.32,0-20,61-80,501-1000,2.0-2.5
8272-ONJLV,no,male,0,no,no,12,yes,no,fiber optic,no,no,yes,no,yes,yes,one year,no,electronic check,95.7,1184.0,3.14,0-20,81-100,1001-1500,3.0-3.5
8276-MQBYC,yes,male,1,no,no,51,yes,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,97.8,4913.3,3.21,51-60,81-100,4501-5000,3.0-3.5
8277-RVRSV,no,female,0,yes,yes,33,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,credit card (automatic),24.15,800.3,0.79,31-40,21-40,501-1000,0.5-1.0
8280-MQRQN,yes,female,0,no,no,1,yes,no,dsl,no,no,yes,no,no,no,month-to-month,yes,mailed check,50.45,50.45,1.66,0-20,41-60,0-500,1.5-2.0
8285-ABVLB,no,female,0,yes,no,70,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),19.85,1328.35,0.65,61-70,0-20,1001-1500,0.5-1.0
8286-AFUYI,no,male,0,no,no,1,yes,no,dsl,yes,no,no,no,no,no,month-to-month,no,electronic check,47.95,47.95,1.58,0-20,41-60,0-500,1.5-2.0
8290-YWKHZ,yes,female,1,yes,no,32,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,93.2,2931.0,3.06,31-40,81-100,2501-3000,3.0-3.5
8292-FRFZQ,no,female,0,no,no,39,no,no phone service,dsl,yes,yes,no,yes,no,no,one year,no,bank transfer (automatic),41.15,1700.9,1.35,31-40,41-60,1501-2000,1.0-1.5
8292-ITGYJ,no,female,0,yes,yes,45,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,bank transfer (automatic),24.65,1138.8,0.81,41-50,21-40,1001-1500,0.5-1.0
8292-TYSPY,yes,male,0,no,no,19,yes,no,dsl,no,no,yes,yes,no,no,month-to-month,yes,credit card (automatic),55.0,1046.5,1.81,0-20,41-60,1001-1500,1.5-2.0
8294-UIMBA,no,female,0,no,no,30,yes,no,fiber optic,no,no,no,yes,yes,yes,one year,yes,bank transfer (automatic),94.4,2638.1,3.1,21-30,81-100,2501-3000,3.0-3.5
8295-FHIVV,no,male,0,no,no,7,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,mailed check,19.4,168.65,0.64,0-20,0-20,0-500,0.5-1.0
8295-KMENE,no,female,0,yes,yes,59,yes,yes,dsl,yes,no,yes,yes,yes,no,two year,yes,mailed check,76.45,4519.5,2.51,51-60,61-80,4501-5000,2.5-3.0
8305-VHZBZ,yes,male,0,no,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,mailed check,20.2,20.2,0.66,0-20,21-40,0-500,0.5-1.0
8309-IEYJD,no,female,1,no,no,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,mailed check,70.6,70.6,2.32,0-20,61-80,0-500,2.0-2.5
8309-PPCED,no,female,0,yes,no,72,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),110.45,7982.5,3.63,71-80,101-120,7501-8000,3.5-4.0
8311-UEUAB,no,female,0,yes,yes,67,yes,yes,dsl,yes,no,no,no,yes,yes,two year,yes,electronic check,75.5,5229.45,2.48,61-70,61-80,5001-5500,2.0-2.5
8313-AFGBW,no,male,0,yes,no,47,yes,no,dsl,no,yes,yes,no,yes,yes,two year,no,electronic check,73.6,3522.65,2.42,41-50,61-80,3501-4000,2.0-2.5
8313-KTIHG,no,male,0,no,no,4,yes,no,dsl,no,no,no,yes,yes,no,month-to-month,yes,electronic check,61.3,249.4,2.01,0-20,61-80,0-500,2.0-2.5
8313-NDOIA,no,female,0,no,no,24,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic check,104.15,2494.65,3.42,21-30,101-120,2001-2500,3.0-3.5
8314-DPQHL,no,male,0,no,no,9,no,no phone service,dsl,yes,no,yes,yes,no,yes,one year,no,mailed check,50.8,463.6,1.67,0-20,41-60,0-500,1.5-2.0
8314-HTWVE,no,female,0,yes,yes,7,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,19.85,144.15,0.65,0-20,0-20,0-500,0.5-1.0
8316-BBQAY,no,female,0,no,no,65,no,no phone service,dsl,yes,no,yes,yes,yes,yes,two year,no,credit card (automatic),59.95,3921.1,1.97,61-70,41-60,3501-4000,1.5-2.0
8317-BVKSO,no,male,0,no,no,14,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,electronic check,20.05,299.3,0.66,0-20,21-40,0-500,0.5-1.0
8318-LCNBW,no,male,0,yes,no,35,no,no phone service,dsl,yes,no,yes,no,yes,yes,one year,no,credit card (automatic),53.15,1930.9,1.75,31-40,41-60,1501-2000,1.5-2.0
8319-QBEHW,no,male,0,no,yes,26,no,no phone service,dsl,no,yes,no,no,yes,no,one year,yes,bank transfer (automatic),39.95,1023.75,1.31,21-30,21-40,1001-1500,1.0-1.5
8325-QRPZR,no,female,0,no,no,7,yes,no,fiber optic,no,no,yes,no,no,no,month-to-month,yes,electronic check,75.15,525.0,2.47,0-20,61-80,501-1000,2.0-2.5
8327-LZKAS,yes,female,1,yes,no,43,yes,yes,fiber optic,no,no,yes,yes,yes,yes,one year,yes,electronic check,107.55,4533.9,3.53,41-50,101-120,4501-5000,3.5-4.0
8327-WKMIE,no,male,0,no,no,37,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,credit card (automatic),20.15,785.75,0.66,31-40,21-40,501-1000,0.5-1.0
8328-SKJNO,no,male,0,no,yes,23,no,no phone service,dsl,yes,yes,no,yes,no,no,one year,no,bank transfer (automatic),40.65,947.4,1.34,21-30,41-60,501-1000,1.0-1.5
8329-GWVPJ,no,female,0,yes,yes,50,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,bank transfer (automatic),69.75,3557.7,2.29,41-50,61-80,3501-4000,2.0-2.5
8329-IBCTI,yes,female,0,no,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,19.65,19.65,0.65,0-20,0-20,0-500,0.5-1.0
8329-UTMVM,no,male,1,no,no,27,yes,yes,fiber optic,no,yes,no,yes,yes,yes,one year,yes,bank transfer (automatic),104.65,2964.0,3.44,21-30,101-120,2501-3000,3.0-3.5
8331-ZXFOE,no,female,0,no,no,58,yes,yes,dsl,yes,yes,yes,yes,no,no,one year,yes,credit card (automatic),71.1,4299.2,2.34,51-60,61-80,4001-4500,2.0-2.5
8332-OSJDW,no,male,0,yes,yes,12,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,26.4,314.95,0.87,0-20,21-40,0-500,0.5-1.0
8336-TAVKX,no,female,1,yes,no,72,yes,yes,dsl,yes,yes,yes,yes,no,yes,two year,no,bank transfer (automatic),78.45,5682.25,2.58,71-80,61-80,5501-6000,2.5-3.0
8337-MSSXB,yes,female,0,no,no,14,yes,no,fiber optic,no,yes,no,no,no,yes,month-to-month,yes,electronic check,86.3,1180.95,2.84,0-20,81-100,1001-1500,2.5-3.0
8337-UPOAQ,yes,male,1,yes,no,10,yes,yes,fiber optic,no,no,yes,no,no,yes,month-to-month,yes,electronic check,89.8,914.3,2.95,0-20,81-100,501-1000,2.5-3.0
8338-QIUNR,no,male,0,yes,yes,72,yes,yes,dsl,yes,no,yes,yes,no,no,two year,yes,credit card (automatic),66.5,4811.6,2.18,71-80,61-80,4501-5000,2.0-2.5
8344-WFMFH,no,male,0,no,yes,9,yes,no,dsl,no,yes,no,no,no,no,month-to-month,yes,electronic check,50.1,484.05,1.65,0-20,41-60,0-500,1.5-2.0
8345-MVDYC,no,female,0,no,no,45,yes,no,dsl,yes,no,yes,yes,yes,yes,two year,no,bank transfer (automatic),81.65,3618.7,2.68,41-50,81-100,3501-4000,2.5-3.0
8347-GDTMP,no,female,0,yes,no,64,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),19.45,1225.65,0.64,61-70,0-20,1001-1500,0.5-1.0
8348-HFYIV,yes,male,0,no,no,2,no,no phone service,dsl,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,49.25,90.35,1.62,0-20,41-60,0-500,1.5-2.0
8348-JLBUG,no,male,1,yes,no,64,yes,no,fiber optic,yes,no,yes,no,no,no,one year,no,credit card (automatic),80.3,5017.7,2.64,61-70,81-100,5001-5500,2.5-3.0
8350-NYMVI,no,female,0,no,no,39,no,no phone service,dsl,no,yes,yes,yes,no,no,month-to-month,no,bank transfer (automatic),41.1,1597.05,1.35,31-40,41-60,1501-2000,1.0-1.5
8356-WUAOJ,no,female,0,yes,no,1,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,electronic check,45.0,45.0,1.48,0-20,41-60,0-500,1.0-1.5
8357-EQXFO,yes,female,0,no,no,7,yes,no,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,95.35,660.9,3.13,0-20,81-100,501-1000,3.0-3.5
8361-LBRDI,no,female,0,no,no,58,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),24.35,1423.85,0.8,51-60,21-40,1001-1500,0.5-1.0
8361-LTMKD,yes,male,1,yes,no,4,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,mailed check,74.4,306.6,2.44,0-20,61-80,0-500,2.0-2.5
8364-TRMMK,yes,female,0,no,no,3,yes,yes,dsl,no,no,no,no,no,no,month-to-month,yes,mailed check,50.65,151.3,1.66,0-20,41-60,0-500,1.5-2.0
8372-JUXUI,yes,male,0,no,yes,1,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,74.35,74.35,2.44,0-20,61-80,0-500,2.0-2.5
8374-UULRV,no,male,0,no,no,72,yes,yes,dsl,yes,yes,no,yes,yes,yes,two year,no,credit card (automatic),86.05,6309.65,2.83,71-80,81-100,6001-6500,2.5-3.0
8374-XGEJJ,yes,male,1,yes,no,43,yes,yes,fiber optic,no,yes,no,no,yes,yes,month-to-month,yes,electronic check,101.0,4388.4,3.32,41-50,101-120,4001-4500,3.0-3.5
8375-DKEBR,yes,female,1,no,no,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,69.6,69.6,2.29,0-20,61-80,0-500,2.0-2.5
8375-KVTHK,no,male,0,yes,no,68,yes,no,fiber optic,no,yes,no,yes,yes,yes,one year,yes,electronic check,100.3,6754.35,3.3,61-70,101-120,6501-7000,3.0-3.5
8378-LKJAF,no,male,0,yes,yes,38,yes,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,credit card (automatic),101.15,3956.7,3.32,31-40,101-120,3501-4000,3.0-3.5
8380-MQINP,no,female,0,yes,yes,55,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,20.3,1079.05,0.67,51-60,21-40,1001-1500,0.5-1.0
8380-PEFPE,yes,male,0,no,yes,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,71.65,71.65,2.35,0-20,61-80,0-500,2.0-2.5
8382-SHQEH,yes,female,0,yes,no,8,yes,yes,fiber optic,no,no,no,no,no,yes,month-to-month,yes,electronic check,84.9,764.95,2.79,0-20,81-100,501-1000,2.5-3.0
8383-SGHJU,no,female,0,no,no,33,yes,yes,dsl,yes,no,no,yes,no,no,one year,no,electronic check,59.4,1952.8,1.95,31-40,41-60,1501-2000,1.5-2.0
8384-FZBJK,no,female,0,yes,yes,57,yes,yes,fiber optic,no,yes,no,no,yes,yes,month-to-month,yes,electronic check,100.6,5611.7,3.3,51-60,101-120,5501-6000,3.0-3.5
8387-MOJJT,yes,female,0,yes,yes,42,yes,no,fiber optic,no,no,no,no,yes,no,month-to-month,yes,credit card (automatic),77.95,3384.0,2.56,41-50,61-80,3001-3500,2.5-3.0
8387-UGUSU,no,female,0,yes,yes,15,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,20.05,284.3,0.66,0-20,21-40,0-500,0.5-1.0
